episode,greedy_reward
532216,-2219.0578
532217,-2382.0039
532218,-2123.1344
532219,-2214.2189
532220,-2206.7189
532221,-2203.9411
532222,-2198.3856
532223,-2192.2944
532224,-2293.3856
532225,-2078.7800
532226,-2163.9967
532227,-2074.1467
532228,-2065.2044
532229,-2169.3039
532230,-2072.8767
532231,-2160.6689
532232,-2213.6344
532233,-2064.3572
532234,-2073.5911
532235,-2070.2744
532236,-2066.7522
532237,-2254.4411
532238,-2322.9117
532239,-2100.0589
532240,-2215.6744
532241,-2119.2456
532242,-2217.5522
532243,-2207.9578
532244,-2188.9411
532245,-2280.3022
532246,-2249.8389
532247,-2095.5778
532248,-2176.1633
532249,-2295.6694
532250,-2073.9411
532251,-2071.7256
532252,-2272.7083
532253,-2153.2356
532254,-2073.1633
532255,-2076.7867
532256,-2293.4694
532257,-2076.7867
532258,-2099.5967
532259,-2074.6311
532260,-2096.8800
532261,-2072.1328
532262,-2311.1622
532263,-2281.6350
532264,-2154.0689
532265,-2091.6933
532266,-2078.8289
532267,-2081.7189
532268,-2161.5439
532269,-2194.6128
532270,-2068.9117
532271,-2068.9744
532272,-2069.6128
532273,-2066.5439
532274,-2074.7222
532275,-2342.5578
532276,-2067.5161
532277,-2067.8767
532278,-2064.5033
532279,-2067.0167
532280,-2129.9967
532281,-2239.4656
532282,-2076.1178
532283,-2069.8906
532284,-2064.5233
532285,-2237.5033
532286,-2334.9900
532287,-2340.5389
532288,-2165.8367
532289,-2272.0556
532290,-2448.4556
532291,-2286.0378
532292,-2230.3778
532293,-2256.2300
532294,-2282.8756
532295,-2196.1767
532296,-2231.1700
532297,-2301.4344
532298,-2066.1367
532299,-2066.1367
532300,-2066.9700
532301,-2066.1367
532302,-2109.4833
532303,-2075.4489
532304,-2109.2056
532305,-2076.0044
532306,-2268.4128
532307,-2107.5389
532308,-2238.2111
532309,-2247.7744
532310,-2266.4611
532311,-2264.2122
532312,-2262.7672
532313,-2174.5311
532314,-2233.3078
532315,-2252.6272
532316,-2338.5728
532317,-2074.5528
532318,-2230.8856
532319,-2107.8167
532320,-2241.6633
532321,-2236.3672
532322,-2410.4361
532323,-2095.2022
532324,-2113.5189
532325,-2097.8500
532326,-2084.5706
532327,-2092.9467
532328,-2194.0578
532329,-2111.8256
532330,-2090.8856
532331,-2222.4400
532332,-2154.6400
532333,-2098.0272
532334,-2120.4767
532335,-2083.6967
532336,-2098.6967
532337,-2099.7767
532338,-2123.7861
532339,-2087.8300
532340,-2095.2022
532341,-2114.2917
532342,-2100.3322
532343,-2100.3322
532344,-2092.9744
532345,-2087.3728
532346,-2124.0633
532347,-2131.0511
532348,-2094.2256
532349,-2089.7744
532350,-2256.0578
532351,-2255.1978
532352,-2177.6856
532353,-2345.8589
532354,-2117.2700
532355,-2284.5111
532356,-2103.3822
532357,-2230.8367
532358,-2414.1739
532359,-2108.8917
532360,-2110.1989
532361,-2371.0317
532362,-2222.4539
532363,-2420.2878
532364,-2178.1033
532365,-2423.9189
532366,-2246.1167
532367,-2768.9367
532368,-2742.5522
532369,-2754.2750
532370,-2068.0089
532371,-2066.4183
532372,-2066.4183
532373,-2065.5850
532374,-2069.2856
532375,-2068.2239
532376,-2088.2239
532377,-2097.8300
532378,-2099.2189
532379,-2076.5278
532380,-2070.0361
532381,-2189.8444
532382,-2085.8800
532383,-2085.4578
532384,-2099.4967
532385,-2096.4411
532386,-2126.1417
532387,-2130.5500
532388,-2074.0689
532389,-2072.1244
532390,-2126.1417
532391,-2128.8767
532392,-2073.7233
532393,-2082.0967
532394,-2251.1156
532395,-2073.8078
532396,-2063.6767
532397,-2076.6800
532398,-2129.1611
532399,-2068.2356
532400,-2073.9411
532401,-2065.6211
532402,-2130.2722
532403,-2128.9528
532404,-2073.7567
532405,-2068.2800
532406,-2068.1967
532407,-2072.3633
532408,-2072.3633
532409,-2072.3633
532410,-2068.8022
532411,-2068.8022
532412,-2074.3467
532413,-2072.3633
532414,-2068.8022
532415,-2073.8856
532416,-2072.1244
532417,-2072.1244
532418,-2072.1244
532419,-2072.1244
532420,-2072.1244
532421,-2074.0856
532422,-2070.7356
532423,-2073.3300
532424,-2069.9133
532425,-2071.4300
532426,-2071.4300
532427,-2071.4300
532428,-2071.9967
532429,-2074.7189
532430,-2074.7189
532431,-2217.2617
532432,-2070.7356
532433,-2072.1244
532434,-2072.1244
532435,-2072.1244
532436,-2074.7189
532437,-2068.8022
532438,-2071.4300
532439,-2071.4967
532440,-2068.8022
532441,-2073.8078
532442,-2073.8856
532443,-2074.0022
532444,-2072.2467
532445,-2131.7306
532446,-2068.8022
532447,-2128.9528
532448,-2115.0439
532449,-2065.9817
532450,-2068.8022
532451,-2068.8022
532452,-2071.0133
532453,-2067.0233
532454,-2073.1967
532455,-2067.0233
532456,-2072.1244
532457,-2067.0233
532458,-2068.5133
532459,-2068.5133
532460,-2066.3022
532461,-2067.0233
532462,-2072.1244
532463,-2074.9022
532464,-2213.4128
532465,-2128.9528
532466,-2072.1244
532467,-2070.5967
532468,-2071.4300
532469,-2239.2744
532470,-2222.5522
532471,-2082.5489
532472,-2073.6078
532473,-2065.3433
532474,-2071.9967
532475,-2071.9967
532476,-2071.9967
532477,-2071.9967
532478,-2073.7800
532479,-2072.1244
532480,-2072.1244
532481,-2072.1244
532482,-2072.1244
532483,-2072.1244
532484,-2072.1244
532485,-2073.5022
532486,-2077.6800
532487,-2077.6800
532488,-2072.1244
532489,-2072.1244
532490,-2072.1244
532491,-2077.6800
532492,-2077.6800
532493,-2077.6800
532494,-2239.2744
532495,-2214.6244
532496,-2239.3467
532497,-2239.3467
532498,-2067.6550
532499,-2064.8706
532500,-2069.4739
532501,-2065.9817
532502,-2069.4739
532503,-2065.9817
532504,-2066.8150
532505,-2067.4467
532506,-2069.0706
532507,-2155.1483
532508,-2065.1483
532509,-2065.9056
532510,-2069.5444
532511,-2092.2472
532512,-2248.3583
532513,-2068.7111
532514,-2068.7111
532515,-2068.7111
532516,-2092.2472
532517,-2069.5444
532518,-2069.5444
532519,-2206.0644
532520,-2252.1489
532521,-2219.9200
532522,-2078.7594
532523,-2067.4467
532524,-2065.1350
532525,-2066.3422
532526,-2066.7456
532527,-2065.1350
532528,-2065.9683
532529,-2065.9683
532530,-2068.4122
532531,-2064.3017
532532,-2199.8328
532533,-2245.6278
532534,-2116.8867
532535,-2129.4967
532536,-2129.4967
532537,-2126.1633
532538,-2127.0794
532539,-2207.5522
532540,-2378.3856
532541,-2323.5144
532542,-2351.4411
532543,-2095.6078
532544,-2364.4967
532545,-2087.5522
532546,-2074.9022
532547,-2071.9967
532548,-2072.2744
532549,-2074.8356
532550,-2074.8356
532551,-2074.8356
532552,-2074.8356
532553,-2074.8356
532554,-2075.2244
532555,-2072.3356
532556,-2072.0300
532557,-2074.4967
532558,-2074.9022
532559,-2074.8911
532560,-2073.1356
532561,-2071.9967
532562,-2081.1633
532563,-2127.8683
532564,-2074.9967
532565,-2074.4967
532566,-2074.9967
532567,-2074.4967
532568,-2074.4967
532569,-2074.9967
532570,-2212.3644
532571,-2071.9967
532572,-2074.7744
532573,-2081.4378
532574,-2074.5578
532575,-2075.0022
532576,-2073.6078
532577,-2073.7800
532578,-2073.6078
532579,-2073.1967
532580,-2073.1967
532581,-2073.6078
532582,-2071.0300
532583,-2073.7800
532584,-2074.5578
532585,-2069.9133
532586,-2065.6972
532587,-2063.7461
532588,-2081.1633
532589,-2073.1078
532590,-2074.9967
532591,-2074.6411
532592,-2069.9133
532593,-2073.1356
532594,-2080.8856
532595,-2073.6078
532596,-2065.3367
532597,-2076.4411
532598,-2065.0789
532599,-2073.1356
532600,-2075.3633
532601,-2075.3633
532602,-2062.9128
532603,-2066.5172
532604,-2066.5172
532605,-2074.7189
532606,-2071.9311
532607,-2074.0689
532608,-2063.2600
532609,-2065.2044
532610,-2064.3711
532611,-2072.5522
532612,-2076.7800
532613,-2077.7467
532614,-2076.7800
532615,-2076.3356
532616,-2076.5689
532617,-2075.4689
532618,-2072.9578
532619,-2150.3789
532620,-2074.8633
532621,-2077.9578
532622,-2076.8467
532623,-2066.3356
532624,-2174.6883
532625,-2148.7122
532626,-2078.6633
532627,-2072.8300
532628,-2076.4411
532629,-2149.5456
532630,-2203.1967
532631,-2162.4822
532632,-2238.4106
532633,-2293.4033
532634,-2064.8839
532635,-2065.7172
532636,-2066.5306
532637,-2066.5306
532638,-2066.5306
532639,-2156.5500
532640,-2115.9333
532641,-2065.3433
532642,-2223.1483
532643,-2223.4261
532644,-2066.8911
532645,-2150.6567
532646,-2067.0100
532647,-2065.1350
532648,-2073.9411
532649,-2152.3233
532650,-2073.9411
532651,-2148.9900
532652,-2066.3222
532653,-2073.9411
532654,-2073.8622
532655,-2065.0161
532656,-2204.1400
532657,-2178.4950
532658,-2207.2517
532659,-2335.2583
532660,-2275.4889
532661,-2308.8222
532662,-2228.2022
532663,-2253.1822
532664,-2291.1417
532665,-2066.7656
532666,-2317.8300
532667,-2299.1889
532668,-2067.0994
532669,-2066.8156
532670,-2066.8156
532671,-2080.6906
532672,-2073.8156
532673,-2080.1350
532674,-2077.9261
532675,-2071.5933
532676,-2068.7600
532677,-2071.5933
532678,-2075.4822
532679,-2073.8156
532680,-2164.4967
532681,-2073.8156
532682,-2166.9967
532683,-2164.4967
532684,-2164.4967
532685,-2164.4967
532686,-2164.4967
532687,-2164.4967
532688,-2164.4967
532689,-2159.1633
532690,-2164.4967
532691,-2162.7744
532692,-2159.1633
532693,-2159.4411
532694,-2162.8300
532695,-2162.8300
532696,-2162.8300
532697,-2162.8300
532698,-2162.8300
532699,-2162.8300
532700,-2162.8300
532701,-2162.8300
532702,-2162.8300
532703,-2162.8300
532704,-2159.4967
532705,-2162.8300
532706,-2157.4967
532707,-2162.8300
532708,-2073.6833
532709,-2159.4967
532710,-2072.9100
532711,-2071.2767
532712,-2074.5633
532713,-2074.8411
532714,-2082.5522
532715,-2085.0522
532716,-2085.0522
532717,-2077.2744
532718,-2085.3300
532719,-2083.9411
532720,-2085.3300
532721,-2078.1078
532722,-2083.6633
532723,-2080.3300
532724,-2131.6261
532725,-2072.0633
532726,-2080.0522
532727,-2074.5633
532728,-2306.1633
532729,-2336.4411
532730,-2311.9028
532731,-2090.1550
532732,-2213.5278
532733,-2199.0278
532734,-2094.0300
532735,-2128.1689
532736,-2068.1411
532737,-2122.9578
532738,-2072.3211
532739,-2073.1544
532740,-2069.5367
532741,-2073.1544
532742,-2454.8228
532743,-2069.5367
532744,-2451.7739
532745,-2069.5367
532746,-2069.5367
532747,-2069.5367
532748,-2122.6967
532749,-2123.3856
532750,-2320.8856
532751,-2334.7744
532752,-2387.2744
532753,-2386.9967
532754,-2313.6633
532755,-2339.7744
532756,-2349.7744
532757,-2328.9411
532758,-2202.2744
532759,-2352.8300
532760,-2344.7744
532761,-2326.9967
532762,-2329.2189
532763,-2351.7189
532764,-2330.8856
532765,-2337.5522
532766,-2256.7189
532767,-2341.9967
532768,-2346.2911
532769,-2350.6078
532770,-2366.9967
532771,-2387.8300
532772,-2340.0522
532773,-2331.7189
532774,-2227.8300
532775,-2335.8856
532776,-2255.6633
532777,-2206.1633
532778,-2201.2911
532779,-2201.9967
532780,-2201.9411
532781,-2202.2744
532782,-2202.2744
532783,-2122.9128
532784,-2183.1906
532785,-2189.0239
532786,-2189.0239
532787,-2181.8778
532788,-2189.0239
532789,-2122.0633
532790,-2107.5789
532791,-2181.8778
532792,-2181.8778
532793,-2092.0861
532794,-2092.0861
532795,-2088.7528
532796,-2088.7528
532797,-2094.5861
532798,-2188.1906
532799,-2096.8083
532800,-2094.5861
532801,-2097.9194
532802,-2094.5861
532803,-2095.1417
532804,-2089.3083
532805,-2085.9750
532806,-2089.3083
532807,-2105.6839
532808,-2095.1417
532809,-2197.0033
532810,-2114.9239
532811,-2114.9239
532812,-2113.5350
532813,-2099.6422
532814,-2099.6422
532815,-2092.1422
532816,-2092.1422
532817,-2092.1422
532818,-2099.6422
532819,-2099.6422
532820,-2099.6422
532821,-2097.9722
532822,-2097.9722
532823,-2098.2778
532824,-2097.7222
532825,-2093.9633
532826,-2100.5244
532827,-2100.5244
532828,-2097.8522
532829,-2195.0656
532830,-2097.8522
532831,-2097.8522
532832,-2097.8433
532833,-2101.4411
532834,-2198.6633
532835,-2096.6111
532836,-2099.2322
532837,-2096.8889
532838,-2112.4239
532839,-2097.8300
532840,-2098.4189
532841,-2095.7778
532842,-2071.1967
532843,-2070.3433
532844,-2081.9967
532845,-2067.2878
532846,-2063.1211
532847,-2065.6211
532848,-2079.4967
532849,-2066.1633
532850,-2135.6689
532851,-2065.8989
532852,-2169.8489
532853,-2065.6078
532854,-2092.7150
532855,-2200.5356
532856,-2096.6111
532857,-2219.2322
532858,-2075.5656
532859,-2068.6767
532860,-2063.9544
532861,-2079.5578
532862,-2065.6211
532863,-2065.6211
532864,-2068.3133
532865,-2065.8856
532866,-2070.5356
532867,-2063.9544
532868,-2087.1861
532869,-2065.0656
532870,-2129.4706
532871,-2158.7800
532872,-2206.1211
532873,-2146.9856
532874,-2281.7822
532875,-2284.4967
532876,-2250.7189
532877,-2120.5989
532878,-2212.2744
532879,-2349.7744
532880,-2210.2744
532881,-2145.3233
532882,-2404.6239
532883,-2366.2572
532884,-2099.8300
532885,-2089.3911
532886,-2095.3911
532887,-2104.6244
532888,-2085.0411
532889,-2156.2800
532890,-2168.6633
532891,-2285.9411
532892,-2465.0083
532893,-2308.1967
532894,-2355.4106
532895,-2320.6078
532896,-2066.1861
532897,-2074.8933
532898,-2065.2900
532899,-2100.3794
532900,-2078.5022
532901,-2078.4744
532902,-2175.6011
532903,-2167.5389
532904,-2262.4961
532905,-2148.7800
532906,-2152.6689
532907,-2147.1133
532908,-2147.1133
532909,-2147.1133
532910,-2100.0372
532911,-2116.3700
532912,-2151.5578
532913,-2259.0022
532914,-2255.6078
532915,-2443.4128
532916,-2285.8856
532917,-2285.8856
532918,-2280.3300
532919,-2088.1944
532920,-2280.3300
532921,-2066.7456
532922,-2067.3144
532923,-2367.4256
532924,-2148.8078
532925,-2260.9467
532926,-2253.4467
532927,-2067.8633
532928,-2256.7189
532929,-2256.7189
532930,-2254.9133
532931,-2249.5522
532932,-2243.2522
532933,-2250.6633
532934,-2217.8578
532935,-2145.1911
532936,-2261.7189
532937,-2066.3917
532938,-2066.2528
532939,-2064.0578
532940,-2063.9678
532941,-2143.9411
532942,-2335.6078
532943,-2064.2189
532944,-2065.6972
532945,-2349.4967
532946,-2295.8339
532947,-2062.8300
532948,-2066.1967
532949,-2064.5233
532950,-2066.1900
532951,-2066.2100
532952,-2066.3067
532953,-2068.7100
532954,-2065.4756
532955,-2064.8078
532956,-2064.8078
532957,-2064.7878
532958,-2113.3211
532959,-2154.3078
532960,-2113.0367
532961,-2207.4244
532962,-2117.5856
532963,-2305.3761
532964,-2074.1533
532965,-2065.6411
532966,-2065.2022
532967,-2064.6400
532968,-2074.7089
532969,-2067.3011
532970,-2067.6683
532971,-2119.5789
532972,-2065.4061
532973,-2397.2989
532974,-2239.8478
532975,-2135.2539
532976,-2073.3200
532977,-2126.4872
532978,-2125.6539
532979,-2125.6539
532980,-2093.2867
532981,-2067.3550
532982,-2064.2033
532983,-2063.6611
532984,-2171.6033
532985,-2127.6611
532986,-2127.6611
532987,-2242.2656
532988,-2165.8722
532989,-2337.2744
532990,-2092.5994
532991,-2220.9883
532992,-2283.9128
532993,-2240.7106
532994,-2234.0994
532995,-2220.6411
532996,-2065.3367
532997,-2231.2661
532998,-2080.7011
532999,-2215.4950
533000,-2068.4950
533001,-2219.3283
533002,-2174.7678
533003,-2073.6633
533004,-2093.4922
533005,-2067.3839
533006,-2065.4394
533007,-2769.7278
533008,-2065.4889
533009,-2067.3839
533010,-2066.2728
533011,-2067.0300
533012,-2225.0100
533013,-2077.6078
533014,-2092.9367
533015,-2346.6767
533016,-2076.8283
533017,-2076.8283
533018,-2070.9411
533019,-2073.5022
533020,-2073.5022
533021,-2068.2172
533022,-2068.5300
533023,-2066.2728
533024,-2078.3022
533025,-2080.8856
533026,-2075.4167
533027,-2135.4589
533028,-2069.3633
533029,-2276.2911
533030,-2262.0578
533031,-2253.9411
533032,-2258.1689
533033,-2072.8300
533034,-2073.3856
533035,-2070.6689
533036,-2257.3300
533037,-2068.2172
533038,-2070.6689
533039,-2068.2172
533040,-2068.2172
533041,-2067.3839
533042,-2082.4033
533043,-2067.1061
533044,-2067.1061
533045,-2119.6833
533046,-2119.6833
533047,-2120.5167
533048,-2119.8356
533049,-2324.5694
533050,-2064.8078
533051,-2144.5800
533052,-2079.0478
533053,-2079.0478
533054,-2120.5167
533055,-2209.0572
533056,-2067.5922
533057,-2157.0800
533058,-2067.0300
533059,-2062.8300
533060,-2065.9122
533061,-2071.3622
533062,-2067.4467
533063,-2067.1756
533064,-2067.1061
533065,-2119.4056
533066,-2114.2867
533067,-2253.6633
533068,-2066.2033
533069,-2155.1756
533070,-2066.8978
533071,-2210.3233
533072,-2159.6356
533073,-2068.8422
533074,-2065.6256
533075,-2066.5572
533076,-2068.5644
533077,-2067.4533
533078,-2158.7467
533079,-2263.3856
533080,-2233.9256
533081,-2065.9817
533082,-2065.8694
533083,-2065.2650
533084,-2064.1539
533085,-2069.2028
533086,-2066.5572
533087,-2066.9517
533088,-2104.2433
533089,-2310.8856
533090,-2065.1617
533091,-2066.0078
533092,-2184.3411
533093,-2324.9967
533094,-2202.9200
533095,-2085.1617
533096,-2200.6817
533097,-2064.8572
533098,-2066.0444
533099,-2203.6478
533100,-2123.0767
533101,-2351.5617
533102,-2194.7256
533103,-2193.6078
533104,-2064.0439
533105,-2119.8300
533106,-2100.0489
533107,-2335.3756
533108,-2255.0300
533109,-2103.6861
533110,-2152.9789
533111,-2152.4233
533112,-2215.6878
533113,-2141.7444
533114,-2121.4233
533115,-2120.9239
533116,-2218.5433
533117,-2218.4656
533118,-2126.3433
533119,-2233.0228
533120,-2065.2111
533121,-2175.8900
533122,-2069.2589
533123,-2130.8211
533124,-2070.9456
533125,-2231.5711
533126,-2422.3344
533127,-2323.9656
533128,-2236.2800
533129,-2232.4044
533130,-2086.8611
533131,-2098.5883
533132,-2097.1994
533133,-2411.5789
533134,-2273.0761
533135,-2234.0289
533136,-2256.3361
533137,-2209.7878
533138,-2189.9189
533139,-2078.3922
533140,-2088.4478
533141,-2072.0589
533142,-2203.3494
533143,-2077.5656
533144,-2322.3322
533145,-2073.8067
533146,-2072.9328
533147,-2065.5006
533148,-2065.5006
533149,-2067.1061
533150,-2066.5911
533151,-2067.5722
533152,-2066.5506
533153,-2065.4172
533154,-2067.5722
533155,-2066.5506
533156,-2065.7172
533157,-2136.1456
533158,-2066.2506
533159,-2066.5506
533160,-2066.5506
533161,-2066.5506
533162,-2067.3839
533163,-2067.6617
533164,-2066.5506
533165,-2078.6400
533166,-2225.8500
533167,-2092.1300
533168,-2124.6061
533169,-2206.1250
533170,-2215.1617
533171,-2336.9967
533172,-2228.2172
533173,-2067.0994
533174,-2102.0994
533175,-2210.4822
533176,-2227.9883
533177,-2231.1833
533178,-2226.8772
533179,-2311.7189
533180,-2262.8267
533181,-2221.8217
533182,-2091.5889
533183,-2227.0167
533184,-2180.9922
533185,-2259.2656
